Datetime,0
1995-09-04 00:00:00,9674
1995-09-04 01:00:00,8484
1995-09-04 02:00:00,7104
1995-09-04 03:00:00,7144
1995-09-04 04:00:00,5564
1995-09-04 05:00:00,5875
1995-09-04 06:00:00,4894
1995-09-04 07:00:00,6322
1995-09-04 08:00:00,6587
1995-09-04 09:00:00,7675
1995-09-04 10:00:00,7715
1995-09-04 11:00:00,10161
1995-09-04 12:00:00,10627
1995-09-04 13:00:00,9009
1995-09-04 14:00:00,10206
1995-09-04 15:00:00,11799
1995-09-04 16:00:00,11567
1995-09-04 17:00:00,10449
1995-09-04 18:00:00,10110
1995-09-04 19:00:00,9856
1995-09-04 20:00:00,9873
1995-09-04 21:00:00,9621
1995-09-04 22:00:00,11179
1995-09-04 23:00:00,9411
1995-09-05 00:00:00,9491
1995-09-05 01:00:00,8779
1995-09-05 02:00:00,6743
1995-09-05 03:00:00,6306
1995-09-05 04:00:00,4910
1995-09-05 05:00:00,5058
1995-09-05 06:00:00,5471
1995-09-05 07:00:00,6336
1995-09-05 08:00:00,8550
1995-09-05 09:00:00,11646
1995-09-05 10:00:00,13030
1995-09-05 11:00:00,13778
1995-09-05 12:00:00,12470
1995-09-05 13:00:00,10751
1995-09-05 14:00:00,10924
1995-09-05 15:00:00,13593
1995-09-05 16:00:00,13838
1995-09-05 17:00:00,17030
1995-09-05 18:00:00,15651
1995-09-05 19:00:00,4120
1995-09-05 20:00:00,0
1995-09-05 21:00:00,8373
1995-09-05 22:00:00,11934
1995-09-05 23:00:00,11157
1995-09-06 00:00:00,9731
1995-09-06 01:00:00,9486
1995-09-06 02:00:00,7429
1995-09-06 03:00:00,6419
1995-09-06 04:00:00,5194
1995-09-06 05:00:00,5153
1995-09-06 06:00:00,5967
1995-09-06 07:00:00,7129
1995-09-06 08:00:00,9163
1995-09-06 09:00:00,11117
1995-09-06 10:00:00,12255
1995-09-06 11:00:00,16003
1995-09-06 12:00:00,15502
1995-09-06 13:00:00,15677
1995-09-06 14:00:00,15794
1995-09-06 15:00:00,16819
1995-09-06 16:00:00,17892
1995-09-06 17:00:00,15398
1995-09-06 18:00:00,14487
1995-09-06 19:00:00,12341
1995-09-06 20:00:00,12723
1995-09-06 21:00:00,12295
1995-09-06 22:00:00,11365
1995-09-06 23:00:00,10771
1995-09-07 00:00:00,10289
1995-09-07 01:00:00,8874
1995-09-07 02:00:00,6660
1995-09-07 03:00:00,5725
1995-09-07 04:00:00,4450
1995-09-07 05:00:00,4054
1995-09-07 06:00:00,5434
1995-09-07 07:00:00,6966
1995-09-07 08:00:00,9177
1995-09-07 09:00:00,10723
1995-09-07 10:00:00,12925
1995-09-07 11:00:00,14147
1995-09-07 12:00:00,15895
1995-09-07 13:00:00,16617
1995-09-07 14:00:00,16811
1995-09-07 15:00:00,18178
1995-09-07 16:00:00,16300
1995-09-07 17:00:00,16149
1995-09-07 18:00:00,13328
1995-09-07 19:00:00,13319
1995-09-07 20:00:00,13163
1995-09-07 21:00:00,12965
1995-09-07 22:00:00,11953
1995-09-07 23:00:00,10558
1995-09-08 00:00:00,8789
1995-09-08 01:00:00,8350
1995-09-08 02:00:00,7621
1995-09-08 03:00:00,5390
1995-09-08 04:00:00,5224
1995-09-08 05:00:00,4069
1995-09-08 06:00:00,4773
1995-09-08 07:00:00,6851
1995-09-08 08:00:00,9155
1995-09-08 09:00:00,11789
1995-09-08 10:00:00,15214
1995-09-08 11:00:00,14773
1995-09-08 12:00:00,18474
1995-09-08 13:00:00,18110
1995-09-08 14:00:00,17905
1995-09-08 15:00:00,19079
1995-09-08 16:00:00,17081
1995-09-08 17:00:00,18024
1995-09-08 18:00:00,15328
1995-09-08 19:00:00,13786
1995-09-08 20:00:00,10792
1995-09-08 21:00:00,8166
1995-09-08 22:00:00,11365
1995-09-08 23:00:00,10237
1995-09-09 00:00:00,9743
1995-09-09 01:00:00,9848
1995-09-09 02:00:00,8024
1995-09-09 03:00:00,6175
1995-09-09 04:00:00,5521
1995-09-09 05:00:00,3950
1995-09-09 06:00:00,3508
1995-09-09 07:00:00,4179
1995-09-09 08:00:00,6208
1995-09-09 09:00:00,7641
1995-09-09 10:00:00,8416
1995-09-09 11:00:00,9083
1995-09-09 12:00:00,9334
1995-09-09 13:00:00,9837
1995-09-09 14:00:00,11635
1995-09-09 15:00:00,12916
1995-09-09 16:00:00,11382
1995-09-09 17:00:00,11236
1995-09-09 18:00:00,11554
1995-09-09 19:00:00,9359
1995-09-09 20:00:00,9980
1995-09-09 21:00:00,9638
1995-09-09 22:00:00,10010
1995-09-09 23:00:00,10348
1995-09-10 00:00:00,10180
1995-09-10 01:00:00,9487
1995-09-10 02:00:00,8276
1995-09-10 03:00:00,5809
1995-09-10 04:00:00,3934
1995-09-10 05:00:00,3312
1995-09-10 06:00:00,3222
1995-09-10 07:00:00,4089
1995-09-10 08:00:00,4338
1995-09-10 09:00:00,5242
1995-09-10 10:00:00,7025
1995-09-10 11:00:00,8797
1995-09-10 12:00:00,8260
1995-09-10 13:00:00,9230
1995-09-10 14:00:00,9763
1995-09-10 15:00:00,9079
1995-09-10 16:00:00,10249
1995-09-10 17:00:00,11318
1995-09-10 18:00:00,10945
1995-09-10 19:00:00,10227
1995-09-10 20:00:00,10074
1995-09-10 21:00:00,10407
1995-09-10 22:00:00,10058
1995-09-10 23:00:00,8944
