Datetime,0
1995-08-29 23:00:00,63
1995-08-30 00:00:00,684
1995-08-30 01:00:00,434
1995-08-30 02:00:00,399
1995-08-30 03:00:00,248
1995-08-30 04:00:00,347
1995-08-30 05:00:00,374
1995-08-30 06:00:00,303
1995-08-30 07:00:00,846
1995-08-30 08:00:00,1994
1995-08-30 09:00:00,3096
1995-08-30 10:00:00,3209
1995-08-30 11:00:00,3820
1995-08-30 12:00:00,3827
1995-08-30 13:00:00,4391
1995-08-30 14:00:00,4716
1995-08-30 15:00:00,4284
1995-08-30 16:00:00,4042
1995-08-30 17:00:00,2793
1995-08-30 18:00:00,1820
1995-08-30 19:00:00,1493
1995-08-30 20:00:00,1310
1995-08-30 21:00:00,1015
1995-08-30 22:00:00,1117
1995-08-30 23:00:00,1123
