Datetime,0
2015-05-03 03:00:00,1022
2015-05-03 04:00:00,938
2015-05-03 05:00:00,816
2015-05-03 06:00:00,566
2015-05-03 07:00:00,201
2015-05-03 08:00:00,168
2015-05-03 09:00:00,114
2015-05-03 10:00:00,95
2015-05-03 11:00:00,107
2015-05-03 12:00:00,167
2015-05-03 13:00:00,287
2015-05-03 14:00:00,454
2015-05-03 15:00:00,705
2015-05-03 16:00:00,831
2015-05-03 17:00:00,926
2015-05-03 18:00:00,991
2015-05-03 19:00:00,999
2015-05-03 20:00:00,984
2015-05-03 21:00:00,1084
2015-05-03 22:00:00,1139
2015-05-03 23:00:00,1089
2015-05-04 00:00:00,1115
2015-05-04 01:00:00,996
2015-05-04 02:00:00,1084
2015-05-04 03:00:00,1080
2015-05-04 04:00:00,1146
2015-05-04 05:00:00,991
2015-05-04 06:00:00,636
2015-05-04 07:00:00,336
2015-05-04 08:00:00,158
2015-05-04 09:00:00,168
2015-05-04 10:00:00,111
2015-05-04 11:00:00,122
2015-05-04 12:00:00,194
2015-05-04 13:00:00,310
2015-05-04 14:00:00,469
2015-05-04 15:00:00,770
2015-05-04 16:00:00,1003
2015-05-04 17:00:00,1242
2015-05-04 18:00:00,1306
2015-05-04 19:00:00,1252
2015-05-04 20:00:00,1151
2015-05-04 21:00:00,1327
2015-05-04 22:00:00,1270
2015-05-04 23:00:00,1177
2015-05-05 00:00:00,1183
2015-05-05 01:00:00,1337
2015-05-05 02:00:00,1412
2015-05-05 03:00:00,1349
2015-05-05 04:00:00,1246
2015-05-05 05:00:00,1042
2015-05-05 06:00:00,598
2015-05-05 07:00:00,318
2015-05-05 08:00:00,182
2015-05-05 09:00:00,125
2015-05-05 10:00:00,99
2015-05-05 11:00:00,115
2015-05-05 12:00:00,236
2015-05-05 13:00:00,369
2015-05-05 14:00:00,685
2015-05-05 15:00:00,1090
2015-05-05 16:00:00,1462
2015-05-05 17:00:00,1487
2015-05-05 18:00:00,1583
2015-05-05 19:00:00,1566
2015-05-05 20:00:00,1556
2015-05-05 21:00:00,884
2015-05-05 22:00:00,1622
2015-05-05 23:00:00,1469
2015-05-06 00:00:00,1334
2015-05-06 01:00:00,1260
2015-05-06 02:00:00,1267
2015-05-06 03:00:00,1320
2015-05-06 04:00:00,1331
2015-05-06 05:00:00,988
2015-05-06 06:00:00,668
2015-05-06 07:00:00,305
2015-05-06 08:00:00,168
2015-05-06 09:00:00,129
2015-05-06 10:00:00,104
2015-05-06 11:00:00,171
2015-05-06 12:00:00,278
2015-05-06 13:00:00,414
2015-05-06 14:00:00,751
2015-05-06 15:00:00,1193
2015-05-06 16:00:00,1513
2015-05-06 17:00:00,1548
2015-05-06 18:00:00,1554
2015-05-06 19:00:00,1581
2015-05-06 20:00:00,1675
2015-05-06 21:00:00,1585
2015-05-06 22:00:00,1473
2015-05-06 23:00:00,1310
2015-05-07 00:00:00,1223
2015-05-07 01:00:00,1208
2015-05-07 02:00:00,1274
2015-05-07 03:00:00,1209
2015-05-07 04:00:00,1316
2015-05-07 05:00:00,987
2015-05-07 06:00:00,659
2015-05-07 07:00:00,310
2015-05-07 08:00:00,179
2015-05-07 09:00:00,132
2015-05-07 10:00:00,108
2015-05-07 11:00:00,130
2015-05-07 12:00:00,243
2015-05-07 13:00:00,350
2015-05-07 14:00:00,669
2015-05-07 15:00:00,1198
2015-05-07 16:00:00,1402
2015-05-07 17:00:00,1470
2015-05-07 18:00:00,1672
2015-05-07 19:00:00,1617
2015-05-07 20:00:00,1695
2015-05-07 21:00:00,1441
2015-05-07 22:00:00,1441
2015-05-07 23:00:00,1231
2015-05-08 00:00:00,1171
2015-05-08 01:00:00,1096
2015-05-08 02:00:00,1069
2015-05-08 03:00:00,1077
2015-05-08 04:00:00,1066
2015-05-08 05:00:00,830
2015-05-08 06:00:00,533
2015-05-08 07:00:00,279
2015-05-08 08:00:00,131
2015-05-08 09:00:00,121
2015-05-08 10:00:00,92
2015-05-08 11:00:00,202
2015-05-08 12:00:00,291
2015-05-08 13:00:00,480
2015-05-08 14:00:00,682
2015-05-08 15:00:00,925
2015-05-08 16:00:00,1226
2015-05-08 17:00:00,1166
2015-05-08 18:00:00,1286
2015-05-08 19:00:00,1239
2015-05-08 20:00:00,1314
2015-05-08 21:00:00,1197
2015-05-08 22:00:00,1032
2015-05-08 23:00:00,919
2015-05-09 00:00:00,959
2015-05-09 01:00:00,973
2015-05-09 02:00:00,1033
2015-05-09 03:00:00,892
2015-05-09 04:00:00,933
2015-05-09 05:00:00,680
2015-05-09 06:00:00,439
2015-05-09 07:00:00,288
2015-05-09 08:00:00,189
2015-05-09 09:00:00,97
2015-05-09 10:00:00,99
2015-05-09 11:00:00,136
2015-05-09 12:00:00,178
2015-05-09 13:00:00,222
2015-05-09 14:00:00,336
2015-05-09 15:00:00,537
2015-05-09 16:00:00,504
2015-05-09 17:00:00,514
2015-05-09 18:00:00,623
2015-05-09 19:00:00,627
2015-05-09 20:00:00,585
2015-05-09 21:00:00,554
2015-05-09 22:00:00,578
2015-05-09 23:00:00,719
2015-05-10 00:00:00,570
2015-05-10 01:00:00,661
2015-05-10 02:00:00,647
2015-05-10 03:00:00,554
2015-05-10 04:00:00,568
2015-05-10 05:00:00,438
2015-05-10 06:00:00,331
2015-05-10 07:00:00,216
2015-05-10 08:00:00,141
2015-05-10 09:00:00,112
