Datetime,0
1995-08-22 00:00:00,592
1995-08-22 01:00:00,443
1995-08-22 02:00:00,610
1995-08-22 03:00:00,611
1995-08-22 04:00:00,429
1995-08-22 05:00:00,542
1995-08-22 06:00:00,802
1995-08-22 07:00:00,1393
1995-08-22 08:00:00,1797
1995-08-22 09:00:00,1898
1995-08-22 10:00:00,2058
1995-08-22 11:00:00,2258
1995-08-22 12:00:00,1851
1995-08-22 13:00:00,2298
1995-08-22 14:00:00,1930
1995-08-22 15:00:00,1649
1995-08-22 16:00:00,1537
1995-08-22 17:00:00,1101
1995-08-22 18:00:00,1037
1995-08-22 19:00:00,684
1995-08-22 20:00:00,869
1995-08-22 21:00:00,693
1995-08-22 22:00:00,713
1995-08-22 23:00:00,543
